dataset,category,image_id,image_path,haze_score,brightness,local_contrast,hist_entropy,edge_density_diff,retinex_mean,color_skew,colorfulness,gradient_entropy,hue_spread,hf_energy_fft,hf_energy_wavelet
HZ-900,Train,014.png,D:\www\riset\dehazing\dataset\haze1k\train\input\014.png,0.7271811366081238,0.8626221700431475,20.812117292048953,6.27087,0.06794357299804688,-0.003985229879617691,-0.7551517572593166,7.825305938720703,6.792812824249268,0.040422864788300907,2.3362815380096436,0.04609069973230362
HZ-900,Train,015.png,D:\www\riset\dehazing\dataset\haze1k\train\input\015.png,0.7262394428253174,0.8691068512162352,19.490442296645245,6.1780567,0.054828643798828125,-0.003867369145154953,-0.9107335222980941,8.592179298400879,6.7762579917907715,0.04884552808410651,2.3097574710845947,0.04591216892004013
HZ-900,Train,016.png,D:\www\riset\dehazing\dataset\haze1k\train\input\016.png,0.6957279443740845,0.8539610569773156,24.156460250346278,6.431619,0.07539749145507812,-0.005708021577447653,-0.9006564344779253,8.97893238067627,6.9317121505737305,0.04762235892463813,2.3793911933898926,0.04992624744772911
HZ-900,Train,017.png,D:\www\riset\dehazing\dataset\haze1k\train\input\017.png,0.7706353664398193,0.8744984296412249,17.75751462463333,6.025506,0.035808563232421875,-0.0026913827750831842,-1.0373466881882332,6.564642906188965,6.263020038604736,0.026923703002114517,2.096628189086914,0.03160933032631874
HZ-900,Train,018.png,D:\www\riset\dehazing\dataset\haze1k\train\input\018.png,0.7275305986404419,0.861298784243515,18.898464585163016,6.1769714,0.0432586669921875,-0.003562736324965954,-0.6971801969926094,8.407103538513184,6.666624546051025,0.04101493058931708,2.2643864154815674,0.04403713345527649
HZ-900,Train,019.png,D:\www\riset\dehazing\dataset\haze1k\train\input\019.png,0.7296205759048462,0.8533956988964205,19.088745955621576,6.198229,0.040119171142578125,-0.0037183852400630713,-0.7168095221018719,8.812408447265625,6.561440467834473,0.05101889353111486,2.174976348876953,0.03988159820437431
HZ-900,Train,020.png,D:\www\riset\dehazing\dataset\haze1k\train\input\020.png,0.7311669588088989,0.874520265666488,19.037217168236047,6.119372,0.05701446533203125,-0.003714572871103883,-1.052222787947002,8.42867660522461,6.782578945159912,0.04825876837097386,2.312311887741089,0.04649164527654648
HZ-900,Train,021.png,D:\www\riset\dehazing\dataset\haze1k\train\input\021.png,0.7210773229598999,0.8666828080719593,20.779860916588493,6.220997,0.055393218994140625,-0.004277614876627922,-1.2580367756589583,8.566204071044922,6.788336277008057,0.0393055048973154,2.2854838371276855,0.04608629643917084
HZ-900,Train,022.png,D:\www\riset\dehazing\dataset\haze1k\train\input\022.png,0.7481817007064819,0.869531329784518,19.014773936321532,6.150733,0.036525726318359375,-0.003741290420293808,-0.8884398410804663,8.873748779296875,6.493826389312744,0.03896392923693995,2.0973427295684814,0.036211803555488586
HZ-900,Train,023.png,D:\www\riset\dehazing\dataset\haze1k\train\input\023.png,0.6946203112602234,0.8537458581862107,23.07628405898234,6.398004,0.07242965698242188,-0.005076980218291283,-1.0098707048790256,9.047025680541992,6.945303440093994,0.04953811765226864,2.360873222351074,0.05211758613586426
HZ-900,Train,024.png,D:\www\riset\dehazing\dataset\haze1k\train\input\024.png,0.6993333101272583,0.8662456288057215,24.0647066540598,6.3779044,0.07340621948242188,-0.006020428147166967,-1.3721452631851951,7.3105549812316895,6.926875114440918,0.03247348918240075,2.4835076332092285,0.052620772272348404
HZ-900,Train,025.png,D:\www\riset\dehazing\dataset\haze1k\train\input\025.png,0.7153801321983337,0.8581666634752859,22.48259782680732,6.351192,0.05672454833984375,-0.0051176236011087894,-0.863608122299628,8.958951950073242,6.774847507476807,0.039726926621301485,2.2736213207244873,0.04434952139854431
HZ-900,Train,026.png,D:\www\riset\dehazing\dataset\haze1k\train\input\026.png,0.7253614664077759,0.8717328888138914,18.981554990807428,6.1330175,0.05997467041015625,-0.0036749413702636957,-0.9700900483387039,8.652100563049316,6.810123920440674,0.05262091960433681,2.324775218963623,0.046765852719545364
HZ-900,Train,027.png,D:\www\riset\dehazing\dataset\haze1k\train\input\027.png,0.7529635429382324,0.8696571649289598,19.77141789795945,6.1818275,0.035152435302734375,-0.003962525632232428,-0.9049096930753956,8.940021514892578,6.4196085929870605,0.03437637961580775,2.0788965225219727,0.033833615481853485
HZ-900,Train,028.png,D:\www\riset\dehazing\dataset\haze1k\train\input\028.png,0.7294549942016602,0.8757631837932114,18.07757603629278,6.087023,0.055805206298828125,-0.0033799465745687485,-0.9974921785044826,8.061243057250977,6.776113033294678,0.04650800028947501,2.2380309104919434,0.04498281702399254
HZ-900,Train,029.png,D:\www\riset\dehazing\dataset\haze1k\train\input\029.png,0.7332503199577332,0.8698599672005847,18.358751431929985,6.1196227,0.050823211669921875,-0.0033918546978384256,-0.7742057565016262,8.608123779296875,6.689002513885498,0.042959372378075046,2.2401583194732666,0.04314485192298889
HZ-900,Train,030.png,D:\www\riset\dehazing\dataset\haze1k\train\input\030.png,0.7737008333206177,0.8761634577333538,18.72835604004719,6.0119257,0.03073883056640625,-0.0032483497634530067,-1.323505522877129,5.9966044425964355,6.344657897949219,0.038794979726253426,2.0598440170288086,0.03260955959558487
HZ-900,Train,031.png,D:\www\riset\dehazing\dataset\haze1k\train\input\031.png,0.7451934814453125,0.8679078145743975,19.353845878910686,6.1814938,0.054660797119140625,-0.0033761272206902504,-0.905199088942307,6.997859001159668,6.5805277824401855,0.03490349383409679,2.224640130996704,0.0395946130156517
HZ-900,Train,032.png,D:\www\riset\dehazing\dataset\haze1k\train\input\032.png,0.7480416297912598,0.8632874083674811,17.77891408519788,6.0839276,0.04084014892578125,-0.003090529004111886,-0.9952334975970216,6.388984680175781,6.4895524978637695,0.03327104449488506,2.156080722808838,0.03690314292907715
HZ-900,Train,033.png,D:\www\riset\dehazing\dataset\haze1k\train\input\033.png,0.7363101840019226,0.8688177220961627,18.559380324270176,6.128579,0.04352569580078125,-0.0034763410221785307,-0.8219988537079747,8.237836837768555,6.647706031799316,0.03976823322544238,2.2592599391937256,0.043800238519907
HZ-900,Train,034.png,D:\www\riset\dehazing\dataset\haze1k\train\input\034.png,0.6500616073608398,0.8249779545403774,22.270727966513242,6.4051614,0.11963272094726562,-0.005930624902248383,-0.9731769338783235,11.423189163208008,7.122522830963135,0.08797225594321209,2.7194974422454834,0.06734328716993332
HZ-900,Train,035.png,D:\www\riset\dehazing\dataset\haze1k\train\input\035.png,0.515964686870575,0.7602126875734018,25.00474972712049,6.6629643,0.17773818969726562,-0.008627875708043575,-0.2771938060054455,12.274927139282227,7.498103618621826,0.055602669690139155,2.896862745285034,0.09204958379268646
HZ-900,Train,036.png,D:\www\riset\dehazing\dataset\haze1k\train\input\036.png,0.6014583706855774,0.7948036991692836,27.45738797397705,6.7237105,0.13720703125,-0.007832408882677555,-0.5483126543961753,12.432497024536133,7.266300678253174,0.08059841550379017,2.817047119140625,0.07582475244998932
HZ-900,Train,037.png,D:\www\riset\dehazing\dataset\haze1k\train\input\037.png,0.6746665835380554,0.8274821163002962,20.266573631194706,6.2591095,0.0897064208984375,-0.004966883920133114,-1.0932041501834986,11.461706161499023,6.866082668304443,0.11381304230015095,2.590399742126465,0.055099815130233765
HZ-900,Train,038.png,D:\www\riset\dehazing\dataset\haze1k\train\input\038.png,0.5480751991271973,0.7548999911040263,27.163983834611635,6.754833,0.14931488037109375,-0.00833946280181408,0.06794739299105705,12.78321647644043,7.364214897155762,0.04019038433475077,2.8313581943511963,0.08154598623514175
HZ-900,Train,039.png,D:\www\riset\dehazing\dataset\haze1k\train\input\039.png,0.572736918926239,0.7939368503545624,22.828551362269213,6.525934,0.15993499755859375,-0.006110783666372299,-0.35804282514199787,11.805633544921875,7.436282634735107,0.04787511471421103,2.805210590362549,0.08461171388626099
HZ-900,Train,040.png,D:\www\riset\dehazing\dataset\haze1k\train\input\040.png,0.618140459060669,0.8186902413960376,24.26469795685947,6.539714,0.13312911987304688,-0.006678134202957153,-0.7632920907952089,12.096662521362305,7.27635383605957,0.05820584675012542,2.8208603858947754,0.07770555466413498
HZ-900,Train,041.png,D:\www\riset\dehazing\dataset\haze1k\train\input\041.png,0.5721279978752136,0.7944848902085249,23.082038845679374,6.507617,0.13266372680664062,-0.006656970828771591,-0.6606515976687435,13.086343765258789,7.317371368408203,0.05623615906478882,2.789984703063965,0.07800427079200745
HZ-900,Train,042.png,D:\www\riset\dehazing\dataset\haze1k\train\input\042.png,0.6353423595428467,0.8178104026644838,23.72061491405202,6.509274,0.1240234375,-0.006516570225358009,-0.8446902110301125,11.697002410888672,7.179605484008789,0.08710219982209456,2.7299463748931885,0.069556824862957
HZ-900,Train,043.png,D:\www\riset\dehazing\dataset\haze1k\train\input\043.png,0.5393366813659668,0.7896736992730035,27.822671836747652,6.7658434,0.1884002685546875,-0.008896504528820515,-0.5884066258777915,10.517210960388184,7.55867862701416,0.04282318979982476,2.8981969356536865,0.09570018947124481
HZ-900,Train,044.png,D:\www\riset\dehazing\dataset\haze1k\train\input\044.png,0.6206670999526978,0.8164697584763072,23.312383952486158,6.489037,0.12800979614257812,-0.005776446312665939,-0.8223853972755361,11.336078643798828,7.293987274169922,0.08006906301223932,2.754465341567993,0.07702358067035675
HZ-900,Train,045.png,D:\www\riset\dehazing\dataset\haze1k\train\input\045.png,0.5837252736091614,0.7958468318764681,22.540105551042306,6.505298,0.14821243286132812,-0.006062536034733057,-0.3820581113349017,12.244562149047852,7.369022369384766,0.05239847258738111,2.7551417350769043,0.07979047298431396
HZ-900,Train,046.png,D:\www\riset\dehazing\dataset\haze1k\train\input\046.png,0.48862770199775696,0.7574815737655739,31.44437375945544,6.951049,0.2057647705078125,-0.012155444361269474,-0.12485475421404892,11.798824310302734,7.619142532348633,0.08894611174670534,3.107562780380249,0.11245987564325333
HZ-900,Train,047.png,D:\www\riset\dehazing\dataset\haze1k\train\input\047.png,0.6073827743530273,0.7970317067663655,25.108783286406673,6.6256456,0.12274551391601562,-0.006363265216350555,-0.5775419312336963,11.898725509643555,7.275622367858887,0.07086420670328636,2.737168788909912,0.07403192669153214
HZ-900,Train,048.png,D:\www\riset\dehazing\dataset\haze1k\train\input\048.png,0.5732228755950928,0.7961449317682803,23.967276173383,6.579601,0.15958786010742188,-0.00691121956333518,-0.41440591839831703,12.07824993133545,7.419033050537109,0.04474785477000941,2.7968058586120605,0.0840924009680748
HZ-900,Train,049.png,D:\www\riset\dehazing\dataset\haze1k\train\input\049.png,0.6067321300506592,0.7950517342760671,19.280217509483737,6.2913566,0.10988998413085938,-0.004642317537218332,-0.36942654295067173,11.51304817199707,7.195949077606201,0.043734436061871676,2.6427383422851562,0.06939750909805298
HZ-900,Train,050.png,D:\www\riset\dehazing\dataset\haze1k\train\input\050.png,0.6500110030174255,0.819485947353388,21.9627023812653,6.407609,0.11098480224609375,-0.005590473767369986,-0.8498272070867569,11.702491760253906,7.061729907989502,0.09306734788039787,2.683960199356079,0.06398177146911621
HZ-900,Train,051.png,D:\www\riset\dehazing\dataset\haze1k\train\input\051.png,0.6702706813812256,0.8343263563766978,20.210143031170325,6.2524943,0.10251617431640625,-0.0048196869902312756,-1.1236916661932754,11.255558967590332,7.001393795013428,0.08740113463755075,2.6357955932617188,0.06046503782272339
HZ-900,Train,052.png,D:\www\riset\dehazing\dataset\haze1k\train\input\052.png,0.5823493003845215,0.7974068485833461,21.255396813650073,6.428631,0.14265060424804688,-0.005402287468314171,-0.31693052511593,11.683258056640625,7.360965728759766,0.048770885120247943,2.7457704544067383,0.0791766494512558
HZ-900,Train,053.png,D:\www\riset\dehazing\dataset\haze1k\train\input\053.png,0.5757606625556946,0.7909856160481771,25.441758859332037,6.6133413,0.14284515380859375,-0.007340066134929657,-0.44976115952925033,11.837450981140137,7.366971969604492,0.03964300816109812,2.7561161518096924,0.07948137819766998
HZ-900,Train,054.png,D:\www\riset\dehazing\dataset\haze1k\train\input\054.png,0.5630464553833008,0.7952432071461397,25.284497488056413,6.6109767,0.14391326904296875,-0.008085344918072224,-0.7139539636993287,13.366325378417969,7.3687968254089355,0.11194619971950599,2.8305561542510986,0.08098581433296204
HZ-900,Train,055.png,D:\www\riset\dehazing\dataset\haze1k\train\input\055.png,0.6706188321113586,0.8228871613546134,20.57926543842135,6.2688775,0.08628082275390625,-0.005103883799165487,-1.1293746286710906,11.610773086547852,6.829206943511963,0.11715836860880552,2.571650266647339,0.053770262748003006
HZ-900,Train,056.png,D:\www\riset\dehazing\dataset\haze1k\train\input\056.png,0.6342726945877075,0.8194050757713567,20.69301507753503,6.356032,0.11027908325195312,-0.0047605000436306,-0.6212654156293427,10.439210891723633,7.213252544403076,0.04620012193230926,2.664194345474243,0.07185135781764984
HZ-900,Train,057.png,D:\www\riset\dehazing\dataset\haze1k\train\input\057.png,0.4927332103252411,0.7360918581096176,30.366967109147737,6.9260626,0.18998336791992188,-0.012046209536492825,-0.4554104271195851,12.167693138122559,7.52911901473999,0.07147743923384517,2.9402854442596436,0.09717657417058945
HZ-900,Train,058.png,D:\www\riset\dehazing\dataset\haze1k\train\input\058.png,0.6056569218635559,0.7958449718998928,25.160851599901733,6.6320515,0.12546539306640625,-0.006370407063513994,-0.5491879726982761,11.916887283325195,7.282495975494385,0.06450502875132991,2.736891508102417,0.07429112493991852
HZ-900,Train,059.png,D:\www\riset\dehazing\dataset\haze1k\train\input\059.png,0.6064041256904602,0.7989142573736852,24.683742506554047,6.579788,0.1220550537109375,-0.005881041754037142,-0.5992926598436942,11.697898864746094,7.275699615478516,0.05310636707095644,2.733158588409424,0.07505355030298233
HZ-900,Train,060.png,D:\www\riset\dehazing\dataset\haze1k\train\input\060.png,0.5929306745529175,0.791634752859477,25.29029338834346,6.6402073,0.12755584716796875,-0.0063585080206394196,-0.3983926933725906,11.898738861083984,7.306211948394775,0.039862445374505714,2.7473416328430176,0.0764433890581131
HZ-900,Train,061.png,D:\www\riset\dehazing\dataset\haze1k\train\input\061.png,0.634486973285675,0.8195144304263046,20.478927003465216,6.347705,0.10990524291992188,-0.004669645335525274,-0.5708332595067365,10.433134078979492,7.211091995239258,0.04674105272078013,2.662341356277466,0.07176516205072403
HZ-900,Train,062.png,D:\www\riset\dehazing\dataset\haze1k\train\input\062.png,0.654766857624054,0.8298718870075699,20.91312226663686,6.311116,0.1094207763671875,-0.0051112244836986065,-0.9965172299759065,11.718173027038574,7.082365989685059,0.09207770877355267,2.6966469287872314,0.06493575125932693
HZ-900,Train,063.png,D:\www\riset\dehazing\dataset\haze1k\train\input\063.png,0.5947308540344238,0.786320286171109,25.23052579366353,6.596288,0.11345672607421875,-0.006451791152358055,-0.48334443265904153,11.684473037719727,7.2220258712768555,0.03315608053347919,2.684880256652832,0.07239154726266861
HZ-900,Train,064.png,D:\www\riset\dehazing\dataset\haze1k\train\input\064.png,0.6120458245277405,0.7888183344423382,24.557950864786466,6.52981,0.11096954345703125,-0.007125964388251305,-0.7954061136520502,12.531194686889648,7.0269775390625,0.11244173172416472,2.7148003578186035,0.0637616291642189
HZ-900,Train,065.png,D:\www\riset\dehazing\dataset\haze1k\train\input\065.png,0.5434807538986206,0.7505174873701108,27.177606406946488,6.758734,0.15035247802734375,-0.00848464760929346,0.09951421518123944,12.883122444152832,7.364523410797119,0.040018090738344884,2.836928129196167,0.08153712749481201
HZ-900,Train,066.png,D:\www\riset\dehazing\dataset\haze1k\train\input\066.png,0.5825928449630737,0.776632121964997,25.945007115570593,6.5719824,0.11648178100585938,-0.00839278195053339,-1.2268310208139133,11.875862121582031,7.231985092163086,0.05381022712082979,2.7294492721557617,0.07370679825544357
HZ-900,Train,067.png,D:\www\riset\dehazing\dataset\haze1k\train\input\067.png,0.3802344799041748,0.6891922745050169,39.70386402088805,7.27605,0.19754791259765625,-0.03256799653172493,-0.5226137004968002,12.716038703918457,7.652419090270996,0.11208778481712207,3.0735764503479004,0.11309344321489334
HZ-900,Train,068.png,D:\www\riset\dehazing\dataset\haze1k\train\input\068.png,0.31327375769615173,0.5927953483232485,35.19431495599868,7.1407423,0.24788665771484375,-0.026656704023480415,0.22258553121713698,10.84585189819336,7.771015167236328,0.060770661971279005,3.065469980239868,0.11977069079875946
HZ-900,Train,069.png,D:\www\riset\dehazing\dataset\haze1k\train\input\069.png,0.40270689129829407,0.6880275252597784,35.35488076918774,7.1254416,0.22702407836914062,-0.02230045013129711,-0.19511338033639328,11.305861473083496,7.7121124267578125,0.11529121162062038,3.1090264320373535,0.11848616600036621
HZ-900,Train,070.png,D:\www\riset\dehazing\dataset\haze1k\train\input\070.png,0.20093639194965363,0.575472159790837,47.44288635096234,7.5123205,0.24205780029296875,-0.0671616643667221,-0.06250620759965506,20.823793411254883,7.740474700927734,0.15212047472103363,3.3529415130615234,0.14863882958889008
HZ-900,Train,071.png,D:\www\riset\dehazing\dataset\haze1k\train\input\071.png,0.3063664436340332,0.631589139053245,43.1405594193292,7.373688,0.2272186279296875,-0.034824952483177185,0.09743711391053222,20.427751541137695,7.674522876739502,0.1340577046460518,3.1885178089141846,0.12526842951774597
HZ-900,Train,072.png,D:\www\riset\dehazing\dataset\haze1k\train\input\072.png,0.32163843512535095,0.6529160543204912,42.78156590180671,7.364941,0.22936630249023438,-0.031028421595692635,0.052885259114254374,19.870773315429688,7.68104362487793,0.1803255757891012,3.1805062294006348,0.12501853704452515
HZ-900,Train,073.png,D:\www\riset\dehazing\dataset\haze1k\train\input\073.png,0.3261561989784241,0.6521447574391085,38.681147303200675,7.2292542,0.2722892761230469,-0.025879831984639168,-0.05687918250328702,12.98273754119873,7.828646659851074,0.0644768064920911,3.179048538208008,0.1344068944454193
HZ-900,Train,074.png,D:\www\riset\dehazing\dataset\haze1k\train\input\074.png,0.4167896509170532,0.6927208146238639,36.015435189151574,7.1342683,0.20248794555664062,-0.024003153666853905,-0.6217316628663411,10.036584854125977,7.6460723876953125,0.0804357079951573,2.9838993549346924,0.10650379955768585
HZ-900,Train,075.png,D:\www\riset\dehazing\dataset\haze1k\train\input\075.png,0.3677787184715271,0.6993576398861954,38.43921853098534,7.172026,0.251495361328125,-0.025882601737976074,-0.27781877065467303,11.843280792236328,7.797368049621582,0.10782453789781749,3.171609401702881,0.13091085851192474
HZ-900,Train,076.png,D:\www\riset\dehazing\dataset\haze1k\train\input\076.png,0.2794305086135864,0.6295382431130003,45.379815050752704,7.458472,0.2692222595214844,-0.03818029537796974,-0.003295401402292382,11.281249046325684,7.842823505401611,0.11231605181569751,3.250497341156006,0.1447673738002777
HZ-900,Train,077.png,D:\www\riset\dehazing\dataset\haze1k\train\input\077.png,0.3381153643131256,0.6416134204739838,36.82851835388373,7.2159142,0.24326324462890625,-0.02806333266198635,-0.3598723304798868,14.014311790466309,7.7778730392456055,0.05164264735823679,3.0940654277801514,0.12231648713350296
HZ-900,Train,078.png,D:\www\riset\dehazing\dataset\haze1k\train\input\078.png,0.37845897674560547,0.6662090825099571,37.112264551009275,7.2021685,0.2169189453125,-0.026201218366622925,-0.48699600446943664,13.21668815612793,7.704384803771973,0.06062204484772167,3.0426766872406006,0.1137225329875946
HZ-900,Train,079.png,D:\www\riset\dehazing\dataset\haze1k\train\input\079.png,0.29417723417282104,0.5616766836128982,40.23472783776539,7.361492,0.19996261596679688,-0.033455196768045425,-0.053605003422877974,10.367219924926758,7.636617660522461,0.09939389072573383,3.1402008533477783,0.12139640748500824
HZ-900,Train,080.png,D:\www\riset\dehazing\dataset\haze1k\train\input\080.png,0.28024202585220337,0.617799896040773,47.12936939846788,7.4770303,0.23142242431640625,-0.04865308105945587,-0.14597757024789873,19.555803298950195,7.692744255065918,0.1923277664172535,3.2415387630462646,0.13155846297740936
HZ-900,Train,081.png,D:\www\riset\dehazing\dataset\haze1k\train\input\081.png,0.2595613896846771,0.5916831770753549,42.167266559394356,7.3614616,0.21521377563476562,-0.04316546395421028,0.15057805050481274,19.547056198120117,7.678521156311035,0.07274029705946854,3.1631581783294678,0.12161693722009659
HZ-900,Train,082.png,D:\www\riset\dehazing\dataset\haze1k\train\input\082.png,0.3223263621330261,0.6570049011629391,42.756997559278894,7.3620033,0.2293548583984375,-0.030725764110684395,0.04663123440931297,20.017562866210938,7.683623313903809,0.17913436581818182,3.1887755393981934,0.1254122406244278
HZ-900,Train,083.png,D:\www\riset\dehazing\dataset\haze1k\train\input\083.png,0.35233640670776367,0.6826406192156225,40.83029513521781,7.271054,0.2502098083496094,-0.028107017278671265,-0.22544154647613582,13.626784324645996,7.802132606506348,0.07450779503479175,3.16426682472229,0.12905097007751465
HZ-900,Train,084.png,D:\www\riset\dehazing\dataset\haze1k\train\input\084.png,0.35827842354774475,0.691896266563266,39.369339544195746,7.217502,0.2508087158203125,-0.026606254279613495,-0.18206902325527027,12.764240264892578,7.800893306732178,0.08998610161001602,3.161580801010132,0.12947282195091248
HZ-900,Train,085.png,D:\www\riset\dehazing\dataset\haze1k\train\input\085.png,0.35405266284942627,0.6495103075613383,38.04798494556028,7.256092,0.2163543701171875,-0.028450191020965576,-0.3462517565644309,14.750164985656738,7.709012508392334,0.061603016466088026,3.075045585632324,0.11455553025007248
HZ-900,Train,086.png,D:\www\riset\dehazing\dataset\haze1k\train\input\086.png,0.3636118471622467,0.6739459268407884,40.96257530537591,7.2913504,0.2353363037109375,-0.028947895392775536,-0.19403758001501614,13.666543960571289,7.763699054718018,0.05820587380261737,3.108527183532715,0.12004543840885162
HZ-900,Train,087.png,D:\www\riset\dehazing\dataset\haze1k\train\input\087.png,0.3249477744102478,0.6488054562238307,42.13851270408819,7.31217,0.24137496948242188,-0.034713927656412125,0.005430600181897301,14.61440658569336,7.774855136871338,0.06274373557140561,3.14323353767395,0.1237974613904953
HZ-900,Train,088.png,D:\www\riset\dehazing\dataset\haze1k\train\input\088.png,0.3423289656639099,0.6657022713056577,39.10763297818512,7.2171044,0.2618408203125,-0.025379441678524017,-0.03854991868060346,12.955586433410645,7.814450263977051,0.06713389218619646,3.165213108062744,0.1303430199623108
HZ-900,Train,089.png,D:\www\riset\dehazing\dataset\haze1k\train\input\089.png,0.23206713795661926,0.5623393339269301,41.726550252462914,7.346447,0.22494888305664062,-0.050386909395456314,0.1294059652039554,20.252696990966797,7.692386627197266,0.07657293581718387,3.213787078857422,0.1296028196811676
HZ-900,Train,090.png,D:\www\riset\dehazing\dataset\haze1k\train\input\090.png,0.3071175515651703,0.6078211915259267,37.64497186599975,7.229237,0.2548027038574219,-0.02855694107711315,0.20555462743387368,11.37525749206543,7.798148155212402,0.07783441390718529,3.096824884414673,0.12387625873088837
HZ-900,Train,091.png,D:\www\riset\dehazing\dataset\haze1k\train\input\091.png,0.34677425026893616,0.6602834115620533,42.29463272014532,7.32342,0.24113082885742188,-0.0321015827357769,-0.08718048952659212,14.026285171508789,7.7734375,0.05370785310908416,3.1394131183624268,0.1223401203751564
HZ-900,Train,092.png,D:\www\riset\dehazing\dataset\haze1k\train\input\092.png,0.3143741190433502,0.6429636836831087,47.81210486372057,7.4300957,0.21863174438476562,-0.04769641533493996,-0.4464448020038107,18.33083724975586,7.637448310852051,0.22157902474301178,3.227020740509033,0.12663432955741882
HZ-900,Train,093.png,D:\www\riset\dehazing\dataset\haze1k\train\input\093.png,0.29334738850593567,0.6323702145246118,44.981635026717804,7.41215,0.23180007934570312,-0.03796309977769852,0.056392259366104154,20.730453491210938,7.688054084777832,0.12810247501215016,3.2413582801818848,0.13150466978549957
HZ-900,Train,094.png,D:\www\riset\dehazing\dataset\haze1k\train\input\094.png,0.35394421219825745,0.682865561690985,40.87905427897633,7.274082,0.24800491333007812,-0.027906864881515503,-0.2329289282676755,13.676267623901367,7.7986907958984375,0.07365137783737281,3.1543326377868652,0.12816476821899414
