dataset,category,image_id,image_path,haze_score,brightness,local_contrast,hist_entropy,edge_density_diff,retinex_mean,color_skew,colorfulness,gradient_entropy,hue_spread,hf_energy_fft,hf_energy_wavelet
RR,thin_fog,1571.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\1571.png,0.4161807894706726,0.4992503247229882,17.318580149674297,5.866888,0.01422119140625,-0.008075847290456295,1.1526521436642623,12.778522491455078,6.092709064483643,0.17045304360382085,1.152443528175354,0.024753108620643616
RR,thin_fog,1615.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\1615.png,0.4307742118835449,0.5567042531530841,14.407276289608161,5.8397036,0.00537109375,-0.00452016294002533,0.3042023417837671,22.879222869873047,5.691349029541016,0.012640379126568926,0.9701688289642334,0.018429627642035484
RR,thin_fog,1738.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\1738.png,0.3411709666252136,0.4848823098575368,15.556573168642151,5.965232,0.0091400146484375,-0.007152296137064695,0.32858705728444,22.457027435302734,6.383808135986328,0.14432666345140516,1.1264837980270386,0.030083991587162018
RR,thin_fog,1744.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\1744.png,0.3363635540008545,0.4555350309883068,11.54861116967585,5.3635006,0.014068603515625,-0.005640968680381775,1.290004621991475,27.771068572998047,5.688766002655029,0.006197805840341646,0.9767576456069946,0.02020072191953659
RR,thin_fog,1746.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\1746.png,0.34412598609924316,0.4652336768854677,14.306737149070832,5.60636,0.0047149658203125,-0.006060382816940546,1.7444982013229715,22.657634735107422,5.638983249664307,0.045640555794420126,0.9302632808685303,0.018222827464342117
RR,thin_fog,1747.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\1747.png,0.41402122378349304,0.5368408801508885,10.309154428384495,5.3750677,0.001708984375,-0.002617940539494157,0.185911395178983,22.03085708618164,5.493978500366211,0.04064671696796728,0.9366414546966553,0.01676923595368862
RR,thin_fog,1762.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\1762.png,0.3671426773071289,0.4665279612821691,9.982306942203948,5.3075385,0.003173828125,-0.0034401665907353163,0.039302180799799656,22.243194580078125,4.642455101013184,0.052077568021815956,0.801194429397583,0.010346898809075356
RR,thin_fog,184.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\184.png,0.33059778809547424,0.3889340269799326,14.43789617198705,5.015406,0.01812744140625,-0.009007109329104424,2.019057959604854,9.880163192749023,5.4940876960754395,0.13785018124286783,1.0738043785095215,0.01907133124768734
RR,thin_fog,2033.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2033.png,0.38656654953956604,0.501464684180964,20.46213619717475,6.0108647,0.0003509521484375,-0.009980754926800728,1.331117599157816,21.44467544555664,5.734926700592041,0.039898955251839285,0.98993980884552,0.02058093622326851
RR,thin_fog,2036.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2036.png,0.4326798915863037,0.549333101160386,20.883427534147074,6.316308,6.103515625e-05,-0.0075864605605602264,0.6006589987721366,22.829097747802734,5.5351152420043945,0.009199237372015142,0.9424606561660767,0.017738735303282738
RR,thin_fog,2163.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2163.png,0.32900309562683105,0.41874258003982845,7.536918648535487,4.8652015,0.0035552978515625,-0.0023630193900316954,1.1125786649544607,15.431238174438477,5.546538352966309,0.2561862806660922,0.9070582985877991,0.016811715438961983
RR,thin_fog,2250.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2250.png,0.39855146408081055,0.5030780268650429,16.762366584705585,5.867179,0.000885009765625,-0.0071655516512691975,1.1757672918254316,20.2805118560791,5.641702651977539,0.3666201005305217,0.9793794751167297,0.019078277051448822
RR,thin_fog,2343.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2343.png,0.4218721389770508,0.5357671800002552,14.239154266677895,5.6695843,0.00653076171875,-0.0056867352686822414,1.3565935816643353,15.80609130859375,5.941473007202148,0.047661249820703626,1.032820224761963,0.01996735669672489
RR,thin_fog,2369.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2369.png,0.42057254910469055,0.521382230870864,11.148932563558475,5.239079,0.003173828125,-0.003645916236564517,2.312316104204103,17.976242065429688,5.269985198974609,0.05941957209410935,0.8296294808387756,0.013301121070981026
RR,thin_fog,2372.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2372.png,0.3695814609527588,0.48475325839971406,17.36152556106133,6.1174703,0.0060882568359375,-0.009069842286407948,0.24770797559369936,23.286151885986328,5.858550548553467,0.15086233030952395,1.0565147399902344,0.019955266267061234
RR,thin_fog,2375.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2375.png,0.40121057629585266,0.513061284083946,17.317483918542305,6.0562444,0.0018157958984375,-0.006157983094453812,0.79898901592659,17.511011123657227,5.414951801300049,0.06428815437666623,0.945504903793335,0.015603940933942795
RR,thin_fog,2389.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2389.png,0.41085323691368103,0.5192331949869792,16.2996275511751,5.880145,0.000885009765625,-0.007502850145101547,0.8213500205239469,23.447677612304688,5.353180885314941,0.04679257477132451,0.8346288204193115,0.013307103887200356
RR,thin_fog,2399.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2399.png,0.31531649827957153,0.4271627987132353,22.500165407393187,5.99058,0.0213775634765625,-0.01685786433517933,2.231882736232057,16.061830520629883,6.420886039733887,0.34041950994884185,1.2500649690628052,0.028305713087320328
RR,thin_fog,2451.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2451.png,0.2990080714225769,0.42988125670189953,16.874203908650518,5.8938065,0.0269012451171875,-0.012196484953165054,1.220087791204995,19.137821197509766,6.616901397705078,0.3497183466460866,1.257918119430542,0.03209850937128067
RR,thin_fog,2465.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2465.png,0.2884015440940857,0.39468824598524305,21.863737428287486,6.088848,0.018035888671875,-0.019212083891034126,2.197008785190961,13.804887771606445,6.354428291320801,0.25194729056576204,1.2094159126281738,0.026761401444673538
RR,thin_fog,2481.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2481.png,0.3714030385017395,0.5056615492876838,16.890992245415404,5.9356966,0.0196990966796875,-0.009155036881566048,0.863062859209012,21.395889282226562,6.467339992523193,0.3099285564409819,1.2290096282958984,0.028924085199832916
RR,thin_fog,2511.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2511.png,0.3933850824832916,0.48302600337009804,8.454119100293056,4.9178567,0.0018463134765625,-0.002154425485059619,1.8483311626030605,13.747881889343262,5.501061916351318,0.07360946640357495,0.9476898908615112,0.016152897849678993
RR,thin_fog,2543.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2543.png,0.40373581647872925,0.48165428809870303,9.87919506880465,5.2621956,0.0014801025390625,-0.0028739154804497957,0.13431147676372424,14.10828971862793,5.171823024749756,0.16302540463930804,0.8675482273101807,0.012960880063474178
RR,thin_fog,2672.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2672.png,0.4023131728172302,0.49486806034262665,11.765504637490965,4.875131,0.0035400390625,-0.003997367341071367,3.005668782163854,14.019050598144531,5.105376720428467,0.07398578549033322,0.877751350402832,0.012793809175491333
RR,thin_fog,27.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\27.png,0.3822978436946869,0.44648990007786965,10.037814182891587,4.980335,0.0049285888671875,-0.003857094794511795,1.8927360996173326,7.845260143280029,5.776003360748291,0.3877431557898147,1.0728411674499512,0.02039818838238716
RR,thin_fog,2706.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2706.png,0.29681360721588135,0.40300582187627654,13.55089466294623,5.6644487,0.0037841796875,-0.007554727140814066,1.1494130051413058,19.85314178466797,5.548569202423096,0.09145125848630611,0.9848991632461548,0.01712275668978691
RR,thin_fog,2725.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2725.png,0.40310055017471313,0.5150250603170956,20.706265279739505,6.254302,0.0006256103515625,-0.00886258203536272,0.4591959116742253,24.964157104492188,4.917063236236572,0.04701243154077954,0.848558247089386,0.011456899344921112
RR,thin_fog,2727.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2727.png,0.34926602244377136,0.456106587328942,19.05911214772018,6.1655774,0.010589599609375,-0.009782372042536736,0.679497729887125,22.44837188720703,5.469470024108887,0.1110426257332949,0.9122476577758789,0.015448360703885555
RR,thin_fog,2738.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2738.png,0.3857250213623047,0.4861343284058415,9.902327772074473,5.1965446,0.00115966796875,-0.002808826044201851,0.8401670748175513,20.29802131652832,5.061954498291016,0.11601093119644755,0.8539925813674927,0.012220798060297966
RR,thin_fog,2741.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2741.png,0.4196826219558716,0.5246545729294322,9.05309036041306,4.823621,0.0005645751953125,-0.0021567195653915405,1.7877678201699172,22.801362991333008,4.793354034423828,0.2779016701128552,0.7490613460540771,0.010170496068894863
RR,thin_fog,2749.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2749.png,0.33037620782852173,0.42224627725439134,19.915375547269903,5.8856373,0.000732421875,-0.012114935554564,0.5373545587684122,20.80870819091797,5.002201080322266,0.06319997439360704,0.8521159291267395,0.01171803381294012
RR,thin_fog,2759.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2759.png,0.32832592725753784,0.42771373075597424,15.704001408763999,5.4518604,0.0053558349609375,-0.009286032989621162,2.429802460958983,18.600936889648438,5.447738170623779,0.2754909461077977,0.8729202747344971,0.014578549191355705
RR,thin_fog,2772.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2772.png,0.40023553371429443,0.5072679507186989,12.726289466003509,5.648279,0.00286865234375,-0.004036459606140852,0.3765523862741773,20.985010147094727,5.3559112548828125,0.09746966325887627,0.9545832276344299,0.014838367700576782
RR,thin_fog,2820.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2820.png,0.35067376494407654,0.4430700763378268,13.711775033284148,5.7092953,0.002838134765625,-0.006308543961495161,-0.23914271083250796,19.202802658081055,5.1836323738098145,0.1543377094149114,0.9867043495178223,0.013883944600820541
RR,thin_fog,2863.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2863.png,0.4025440216064453,0.5162145278033088,11.195595771587566,5.4108825,0.0036163330078125,-0.002722933189943433,0.9280734855662903,22.09319305419922,5.4583330154418945,0.05267142000777908,0.9648791551589966,0.016187725588679314
RR,thin_fog,2867.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2867.png,0.25164973735809326,0.34711947970920143,15.628834496986263,5.663748,0.01019287109375,-0.0123119642958045,2.616855435530963,17.821605682373047,5.926065444946289,0.35695160684212085,1.161603331565857,0.02207007259130478
RR,thin_fog,2892.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2892.png,0.22900313138961792,0.31526712654462824,10.892854929418325,5.3873377,0.0053863525390625,-0.008895696140825748,0.8066298423154995,12.910530090332031,5.8925347328186035,0.29548606807604033,1.0966655015945435,0.021424176171422005
RR,thin_fog,2896.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2896.png,0.2043364942073822,0.29039053324780434,9.072561716320696,5.1405773,0.0041351318359375,-0.007669851649552584,1.010949148729862,14.168344497680664,5.646845817565918,0.31569167899043943,1.019913911819458,0.01890258863568306
RR,thin_fog,2898.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2898.png,0.23954300582408905,0.3396621205448325,13.300445607362745,5.6105576,0.006072998046875,-0.011307145468890667,0.9986522754483588,16.478073120117188,6.069372177124023,0.4393796456229803,1.1332626342773438,0.0231013260781765
RR,thin_fog,2903.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2903.png,0.3342570960521698,0.43299119737413194,12.514341719243998,5.4512415,0.0045166015625,-0.005572028458118439,1.7044860176536385,19.855770111083984,5.399458885192871,0.2587362284759135,0.9791138172149658,0.014997176826000214
RR,thin_fog,2908.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2908.png,0.3271033763885498,0.41963524911917893,11.926850459563884,5.1862526,0.0044708251953125,-0.005146134179085493,2.9814736395924495,17.349567413330078,5.275924205780029,0.08446893687214094,0.9252347946166992,0.013610243797302246
RR,thin_fog,2918.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2918.png,0.2714904546737671,0.35974779316023286,12.856327728799737,5.3637633,0.007049560546875,-0.00912854541093111,1.7891151777781857,15.51418399810791,5.649345874786377,0.2590940142831659,1.0619922876358032,0.01755981333553791
RR,thin_fog,2919.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2919.png,0.3543318212032318,0.4685949786815768,18.721721523739205,5.9172516,0.03424072265625,-0.011711284518241882,1.5039229896968707,19.88724136352539,6.038473129272461,0.2523292484480323,1.179644227027893,0.024050485342741013
RR,thin_fog,2931.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2931.png,0.34823688864707947,0.4480003207337623,9.3378961190481,5.1197176,0.0027618408203125,-0.0029288127552717924,1.2212777557027297,17.966495513916016,5.373590469360352,0.05485251879940079,0.930329442024231,0.015111350454390049
RR,thin_fog,2940.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2940.png,0.36226677894592285,0.4659415849673203,14.90164843542661,5.8535023,0.0031890869140625,-0.0068044899962842464,0.3266658386553632,21.678455352783203,5.6046061515808105,0.17836996590439383,0.9513849020004272,0.017620256170630455
RR,thin_fog,2946.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2946.png,0.2175815999507904,0.332963512146395,19.635069047039735,5.9230657,0.0174713134765625,-0.022783799096941948,1.5891663102977687,23.106063842773438,6.286529541015625,0.4367772098073698,1.205210566520691,0.027061672881245613
RR,thin_fog,2953.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2953.png,0.30507442355155945,0.4083463182636336,13.57857612322336,5.588157,0.0044403076171875,-0.00681010028347373,0.7440153784057041,18.671445846557617,5.677099227905273,0.08089430173785776,1.0454795360565186,0.018132470548152924
RR,thin_fog,2955.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2955.png,0.2807823121547699,0.3689785626978656,9.549921277386577,5.183509,0.00299072265625,-0.005239743739366531,0.9017488789958805,15.680181503295898,5.584322929382324,0.2116126711546755,0.9906468987464905,0.0167132206261158
RR,thin_fog,2956.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2956.png,0.28999683260917664,0.3820543875102124,13.36908313047113,5.675789,0.00555419921875,-0.008219144307076931,0.7580902062708176,16.641794204711914,5.648983001708984,0.22410424245197938,1.0387437343597412,0.017590811476111412
RR,thin_fog,2966.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2966.png,0.34360894560813904,0.4525457444533803,14.181955704113237,5.7108583,0.0225067138671875,-0.00719411252066493,1.2418164018305182,20.297534942626953,6.130946159362793,0.386915042245878,1.1698856353759766,0.024690277874469757
RR,thin_fog,2976.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2976.png,0.26330363750457764,0.3512483085682189,14.403576263215207,5.7220654,0.0024261474609375,-0.011896402575075626,1.059075497751297,15.912101745605469,5.400784492492676,0.28140258142347296,0.8877005577087402,0.014421530067920685
RR,thin_fog,2993.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2993.png,0.360993891954422,0.5368540844886132,14.21428077588105,5.816802,0.0398712158203125,-0.0049169231206178665,0.08506767108726367,24.564163208007812,6.893072605133057,0.01597470600857902,1.497658371925354,0.04557531699538231
RR,thin_fog,2996.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2996.png,0.24363626539707184,0.360421533522263,12.379501897056809,5.5957327,0.0120391845703125,-0.008962868712842464,0.7984025191586244,16.245283126831055,6.363650321960449,0.24829488980865694,1.2145720720291138,0.03050094097852707
RR,thin_fog,2999.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\2999.png,0.25935494899749756,0.35682311213873574,15.387420579329183,5.641464,0.002777099609375,-0.010945845395326614,1.4164752998631813,16.664539337158203,5.777647495269775,0.21842457411189045,1.0393660068511963,0.01955147460103035
RR,thin_fog,3008.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\3008.png,0.38012221455574036,0.4771717744715073,11.925421447654955,5.523206,0.002044677734375,-0.004985098727047443,0.5796923558479167,18.167800903320312,5.329344749450684,0.23587965843922837,0.8939895629882812,0.013988185673952103
RR,thin_fog,3044.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\3044.png,0.39715152978897095,0.4945419012331495,8.98133607696902,5.095041,0.001495361328125,-0.002045442583039403,1.0198863931286988,19.18995475769043,5.052859306335449,0.05737696883867668,0.8770298957824707,0.012679398991167545
RR,thin_fog,457.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\457.png,0.4017825424671173,0.49415656195746527,11.961114724980982,5.54764,0.0120849609375,-0.00488765025511384,0.8267509903462139,6.617947101593018,6.406102180480957,0.3128603320878241,1.202279806137085,0.03229861333966255
RR,thin_fog,46.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\46.png,0.3469010889530182,0.4238060047423917,17.198226730933406,5.7767797,0.0110626220703125,-0.010512024164199829,1.8958524079794847,10.365690231323242,6.010167121887207,0.16232289524489973,1.173554539680481,0.024170998483896255
RR,thin_fog,47.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\47.png,0.3610075116157532,0.44306654587290645,18.17124137573641,5.9825106,0.0127716064453125,-0.01208640169352293,0.6154879542412974,11.565841674804688,6.1721343994140625,0.12643706604108476,1.123007893562317,0.02528064325451851
RR,thin_fog,498.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\498.png,0.3569209575653076,0.4340710409326491,14.856905385805003,5.737387,0.00927734375,-0.009830988012254238,1.3324319132676716,8.65041732788086,6.263369083404541,0.2504231502055429,1.1424245834350586,0.027475276961922646
RR,thin_fog,57.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\57.png,0.3735308051109314,0.43636586307700165,11.050136427665802,5.303097,0.0024566650390625,-0.005346274469047785,0.6010247028544493,10.22014331817627,5.471688747406006,0.1207083690707814,0.970564067363739,0.017408784478902817
RR,thin_fog,823.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\823.png,0.36415958404541016,0.4512576633029514,14.23084212597242,5.6970825,0.0084991455078125,-0.007243974134325981,1.5891200053960988,7.08821964263916,6.1842732429504395,0.37174500877944083,1.1283369064331055,0.026662789285182953
RR,thin_fog,88.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\88.png,0.39578619599342346,0.45842053781147873,10.427993551295724,5.0922346,0.001373291015625,-0.002939656376838684,2.071752208037878,4.751245498657227,5.92376708984375,0.396763814773535,1.0745429992675781,0.022138170897960663
RR,thin_fog,95.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\95.png,0.41508910059928894,0.48479051776960785,15.616045281876309,5.6999426,0.00762939453125,-0.006180364638566971,1.431430187922765,11.157161712646484,5.828266143798828,0.19185583454785163,1.0828732252120972,0.02186914160847664
RR,thin_fog,972.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\972.png,0.4234946668148041,0.47854741913041254,7.57000549030221,4.7550282,0.000762939453125,-0.0016445452347397804,1.8034146528614794,4.524078369140625,5.626243591308594,0.43924798855445657,0.9628182053565979,0.017972584813833237
RR,thin_fog,990.png,D:\www\riset\dehazing\dataset\RRSHID\thin_fog\test\hazy\990.png,0.4289463460445404,0.5115534564248876,11.566156817794838,5.4898505,0.0061798095703125,-0.004002794157713652,0.863967314862007,7.370880126953125,6.238207817077637,0.20921918293255992,1.1130250692367554,0.0279952771961689
RR,moderate_fog,1.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1.png,0.594748318195343,0.6719220130272161,12.768964028297699,5.547629,0.010284423828125,-0.0024945579934865236,0.9502323266663523,7.431704521179199,6.047722816467285,0.3129771885560374,1.1802860498428345,0.025314029306173325
RR,moderate_fog,1014.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1014.png,0.5573766231536865,0.6057117337494894,8.821696519164718,4.3858657,0.0025482177734375,-0.001441909116692841,2.8998709832219025,5.8734636306762695,5.2477707862854,0.45752987793633965,0.9635913372039795,0.015397017821669579
RR,moderate_fog,1021.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1021.png,0.5442111492156982,0.6097757975260417,11.452236886435964,4.981488,0.01214599609375,-0.0023772555869072676,2.81108515917709,7.19680118560791,5.425766944885254,0.30510765671551426,1.0533946752548218,0.018450209870934486
RR,moderate_fog,1048.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1048.png,0.4452156126499176,0.4893053441265829,10.18612580367389,5.1308775,0.001251220703125,-0.002866232767701149,1.4678962018560011,7.599218368530273,4.958878993988037,0.2415996370118588,0.894989550113678,0.012818703427910805
RR,moderate_fog,1067.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1067.png,0.6143767833709717,0.6653098511540033,10.228113760006961,5.0224996,0.0052642822265625,-0.0019257882377132773,2.071995975567693,7.101071357727051,5.087031364440918,0.25901041052067086,0.936715304851532,0.014639701694250107
RR,moderate_fog,1072.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1072.png,0.5459617376327515,0.6125236960018382,12.276733022623189,5.46521,0.005767822265625,-0.0033117318525910378,1.059574137838323,6.749111652374268,5.842089653015137,0.32117349252750216,1.066130518913269,0.021280206739902496
RR,moderate_fog,108.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\108.png,0.524001955986023,0.6282356012880413,21.878847844989686,6.3738823,0.0581512451171875,-0.009804134257137775,0.19463209224339406,8.743200302124023,6.979386329650879,0.14153496905765686,1.2235711812973022,0.04076262563467026
RR,moderate_fog,1098.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1098.png,0.6045196056365967,0.6755660911011541,16.528842837950208,5.4869695,0.0087432861328125,-0.00488282972946763,1.0019604264465738,7.342503070831299,6.135561466217041,0.3315484429407671,1.0681687593460083,0.02507946453988552
RR,moderate_fog,1101.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1101.png,0.5600128173828125,0.6407824148539624,12.614577036476543,5.5390215,0.0089111328125,-0.002996972994878888,1.1265421110569556,8.571139335632324,6.156494617462158,0.3346028182464117,1.1557610034942627,0.026100903749465942
RR,moderate_fog,1108.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1108.png,0.5118685364723206,0.5665836109834559,14.947880058764335,5.6133304,0.0175933837890625,-0.004213655833154917,1.951736491359694,8.288495063781738,5.32243537902832,0.2839384039701796,1.0064424276351929,0.01838187500834465
RR,moderate_fog,1134.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1134.png,0.6025295853614807,0.6736360437729779,14.659408300180159,5.736461,0.0115509033203125,-0.003840760327875614,0.9039391721005948,7.421125888824463,5.874758720397949,0.30726204661409245,1.102142333984375,0.022246714681386948
RR,moderate_fog,1167.png,D:\www\riset\dehazing\dataset\RRSHID\moderate_fog\test\hazy\1167.png,0.468132346868515,0.5208018782871222,11.506232227276213,5.2762184,0.0025177001953125,-0.0029123956337571144,1.7291309626102862,7.083025932312012,5.128055095672607,0.43549362167195044,0.9030367732048035,0.013728485442698002
